id,created_at,text
1015102740698222592,2018-07-06 05:18:47,grats on 200k homie @hondadeal4vets 🇺🇸
1014668395458060288,2018-07-05 00:32:51,will somebody please hold my hand
1014525542920572929,2018-07-04 15:05:13,"shit didn’t see bill already tweeted that, had to delete it"
1014282744342437888,2018-07-03 23:00:25,"RT @hondadeal4vets: Did it ever happen to u ? This is Fact !! This a doink chat , real news that matters https://t.co/sNZ9g5y3dV"
1013910738652549122,2018-07-02 22:22:12,My wife better be well proportioned.
1013837884745494529,2018-07-02 17:32:42,imma b honest wit u chief.. I don't give a godam about labron or the Lakers
1013812248404529159,2018-07-02 15:50:50,I sell mid out my honda
1013626433569206272,2018-07-02 03:32:28,RT @deadliidev: @WoodySee  https://t.co/P3epOD9670
1013621106551541761,2018-07-02 03:11:18,@HuniePopKing I love this
1013620254310838272,2018-07-02 03:07:55,RT @Mozalv3te: @WoodySee  https://t.co/yjN8ZxEWzD
1013620099285225472,2018-07-02 03:07:18,RT @ALEXsandvich: @WoodySee  https://t.co/jeFH7uORnS
1013618786153500672,2018-07-02 03:02:05,can someone memeify this for me https://t.co/0DDcdUPMbg
1013610442302869505,2018-07-02 02:28:56,after every book I read 6 naked models show up at my door
1013560132788281344,2018-07-01 23:09:01,strapped my juul around my shoulder like a fuckin katana
1013516226105085954,2018-07-01 20:14:33,downloaded new software update on my juul to help hotbox the Honda
1013481409909002243,2018-07-01 17:56:12,how u fit all that ass in them nikes
1013308566453833734,2018-07-01 06:29:23,@1995hondaaccord  https://t.co/BwmFBs0w3s
1013263354071257093,2018-07-01 03:29:43,RT @skrongmeat_: https://t.co/UF8m4wf57y
1013256546057379840,2018-07-01 03:02:40,y’all ever fuck around n wield a juul
1013256250493210625,2018-07-01 03:01:30,RT @WoodySee: I fuckn love this nigga https://t.co/PpmflKRGG9
1013255817741692928,2018-07-01 02:59:46,@hondadeal4vets My honda
1013202180986335232,2018-06-30 23:26:38,im throwin a party any dudes wearin cargo shorts get in for free
1013129528242208770,2018-06-30 18:37:57,@Flavorrr7 serotonin
1013100912963936256,2018-06-30 16:44:14,just chugged 4 mountain dews and absolutely bodied my gf in a game of uno
1012864340037337092,2018-06-30 01:04:11,boutta get sautéed n woop my gf in uno wish me luck
1012804557448019969,2018-06-29 21:06:38,I fuckn love this nigga https://t.co/PpmflKRGG9
1012804499390586881,2018-06-29 21:06:24,@theeaustinowens a true Queen
1012804250869649408,2018-06-29 21:05:25,@theeaustinowens ooo damn 😍
1012550881735307264,2018-06-29 04:18:37,Yo why this emoji 🏜 look scenic af I wanna go there
1012432792276357120,2018-06-28 20:29:22,so I took some adderall this morning to study and all I remembered was my world of Warcraft password from like 7 years ago
1012410671299022848,2018-06-28 19:01:28,"RT @yeetztweetz: sold my mattress on ebay a couple nights back so i had some money to buy a pet

my back? stiff

my iguana? sick as fuck"
1012410007114141697,2018-06-28 18:58:50,@lilsasquatch66 master journalists
1012391725929844737,2018-06-28 17:46:11,blonde girls with cross necklaces give the best top
1012160378103615488,2018-06-28 02:26:53,"""not your best tweet King"" https://t.co/hgZm5EKx5A"
1012142688513163264,2018-06-28 01:16:36,if I catch my future kid watching Uncle grandpa I will smack they ass
1012099762726764544,2018-06-27 22:26:01,RT @Selena_Mac: what the fuck https://t.co/FL14mhNE5n
1012018279181844480,2018-06-27 17:02:14,@rickyberwick r i p 😔🇺🇸
1012017393982431232,2018-06-27 16:58:43,@rickyberwick u think keem shampoos that beautiful beard of his?
1012014090896715779,2018-06-27 16:45:36,straight up almost ran over at cat wit my honda
1011807082893529089,2018-06-27 03:03:01,wen they droppin the Pythagorean Theorem 2
1011763095210020865,2018-06-27 00:08:14,I need y'all to DM me tje circumference of ur noggin
1011667957338996744,2018-06-26 17:50:11,bitch I'm twerking to boo'd up as we speak
1011473510819131392,2018-06-26 04:57:31,fuck a RT lob me a kiss homie
1011425981649817600,2018-06-26 01:48:40,@hondadeal4vets fuck em
1011419398173847558,2018-06-26 01:22:30,My life goal is to raise pro gamer children
1011404863962599424,2018-06-26 00:24:45,"stay 

fuckn

Hydrated 💧🌊"
1011346569910718464,2018-06-25 20:33:06,good morning to only Gucci mane today send love to him please
1011034840895053830,2018-06-24 23:54:24,let's get to this money https://t.co/QWmqR69wrM
1011021565910310912,2018-06-24 23:01:39,@elonmusk looks like a militia
1011010813988102145,2018-06-24 22:18:56,"woke up✅

ask gf to show a titty✅

get denied✅

cry to twitter gc😔✅

alright back to sleep 😴"
1011010743066558465,2018-06-24 22:18:39,RT @WoodySee: my whole gang hydrated
1010875805713534976,2018-06-24 13:22:27,good morning I just want to spread positivity to yall rn.
1010740957367631873,2018-06-24 04:26:37,u ever just slap a bitch with a whole ass table
1010723922663362560,2018-06-24 03:18:56,@hondadeal4vets Big gas in the honda
1010687984008605697,2018-06-24 00:56:07,RT @Joshstram: Even in the after life he's beating women https://t.co/NKo3BWxMZ9
1010652759463530496,2018-06-23 22:36:09,@elonmusk what's 2+2
1010548294559420428,2018-06-23 15:41:03,gucci on my dick
1010389715714002944,2018-06-23 05:10:55,bich im smokign we'd
1010389127370559488,2018-06-23 05:08:34,@FaZeDirty howdy curtis
1010293316586557441,2018-06-22 22:47:51,Jacob satorious still on top of the rap game y'all can't lie
1010283498236710912,2018-06-22 22:08:50,@You_Love_Ernest hell yes brother
1010269183974739968,2018-06-22 21:11:58,@Josh_Sauer_ I'm always off the h2o
1010267373511815171,2018-06-22 21:04:46,my whole gang hydrated
1009923445453393920,2018-06-21 22:18:07,@BillRatchet wheelchair and a xbox controller
1009922074683551746,2018-06-21 22:12:40,RT @2003_Accord: tryna blow a bitch back out in a Honda
1009918220185296897,2018-06-21 21:57:21,in need of a 7 day free trial of coochie
1009850718554152961,2018-06-21 17:29:08,can I get a uwu in the chat please
1009658766931976192,2018-06-21 04:46:23,@ramonsinterlude lol dude ik A+ comedy right
1009657996128014337,2018-06-21 04:43:19,https://t.co/vmKqvNFYUo
1009656835249463297,2018-06-21 04:38:42,"RT @lilsasquatch66: Me: [blowing regular air into the mic] you hear that shit?

Random kids in squads: yeah 

Me: that’s vape. 

Random kid…"
1009654464498884609,2018-06-21 04:29:17,shrek dies at the end of Incredibles 2
1009606112662913024,2018-06-21 01:17:09,@shlimeseason hell yes
1009605844663783425,2018-06-21 01:16:05,fortnite bout gay as shit. real men play Agario
1009526091839692800,2018-06-20 19:59:11,if I catch any of y'all not drinkin water I wont hesitate to Run ur Shit up
1009512360468459521,2018-06-20 19:04:37,nothin like a good ol morning shower with dad
1009203282974306304,2018-06-19 22:36:27,https://t.co/e26jxdJG8a
1009196070218461185,2018-06-19 22:07:47,Girls who still use the term “fuckboy” coochi smells like guinea pig ankles
1008718639854432259,2018-06-18 14:30:39,wake up nerds it’s time to tweet
1008696840764772352,2018-06-18 13:04:02,RT @AlexSchnack: @WoodySee this ones for you https://t.co/ayz7fkHSEH
1008439110447632389,2018-06-17 19:59:54,mf look like he enlisted in the Civil War 3 https://t.co/seSQ64HbHX
1008432259333009408,2018-06-17 19:32:41,you normies can suck my whole Balls
1008428187406172160,2018-06-17 19:16:30,"RT @WoodySee: woke up✅

fuck seaword✅

alright back to sleep😴"
1008193845224501249,2018-06-17 03:45:18,oh my it's Gas Ya Homie Up O'clock
1008160190557024256,2018-06-17 01:31:34,"I may as well be real with you guys, im sautéed off the rails as we speak"
1007848122549186561,2018-06-16 04:51:31,@YaBoiSecret yes chief
1007847314998943744,2018-06-16 04:48:19,fuck romantic dates on the beach I want top in a Honda Accord
1007820988137000960,2018-06-16 03:03:42,iced out wrist but my mom still don’t love me
1007795833142763520,2018-06-16 01:23:45,RT @2003_Accord: my Honda got more horsepower than ur mortgage
1007795262184706048,2018-06-16 01:21:29,will somebody please hold my hand?
1007771973550792706,2018-06-15 23:48:56,"woke up✅

fuck seaword✅

alright back to sleep😴"
1007494448949989376,2018-06-15 05:26:09,fuck it il adopt all 43 thousand of u
1007472107842875393,2018-06-15 03:57:23,"RT @VernaGFX: This grown man had to ask his mom AND Twitter to get a dog. You're like 30, just get the dog. https://t.co/dz59JRw0If"
1007445020750819328,2018-06-15 02:09:45,@cammarooni sweet il pick u up I got Tony hawk pro skater on ds we can play
1007443433894699008,2018-06-15 02:03:26,ill adopt only like 6 of u niggas who out here homeless
1007362676652232705,2018-06-14 20:42:32,@BillRatchet come to MI we can smoke big gas and play Mario cart
1007346153837514758,2018-06-14 19:36:53,"i nternational
H ouse
o f   my
Balls"
1007139286813208576,2018-06-14 05:54:52,"Alright I’ll say it. 

I’m fuckin high off the shitz"
1007036333259358208,2018-06-13 23:05:46,RT @TylerHyrule: @WoodySee adding this snapchat is a 10/10 sound investment https://t.co/hRMpfUQIqG
1007011723851845632,2018-06-13 21:27:58,"imma start wildin out on this again so add me 
(send elbow pics) https://t.co/O14Nb4Fcl4"
1007010977181814785,2018-06-13 21:25:00,RT @Veggiefact: I miss her beautiful feet
1006994149332209666,2018-06-13 20:18:08,My whole gang full of Harvard dropouts
1006708224198836224,2018-06-13 01:21:59,"follow my backup &gt;&gt; @2003_Accord 

send elbow pics 🤘🏼😤🤘🏼"
1006685609308585985,2018-06-12 23:52:07,did u really short me a gram bro let me speak to ur supervisor
1006631918002212865,2018-06-12 20:18:46,wen she won't send elbow pics https://t.co/Sn7sGLZAAn
1006620117436944385,2018-06-12 19:31:52,RT @hondadeal4vets: @WoodySee Bet
1006566274758070272,2018-06-12 15:57:55,@tahanifbaby no
1006564532263809025,2018-06-12 15:51:00,I need to smoke big gas with Joseph urban
1006388386553257984,2018-06-12 04:11:03,"RT @fIame: this dude just pulled up next to me and keeps telling me about ""god's plan"".... im not even religious bro leave me alone smh htt…"
1006386984598888448,2018-06-12 04:05:29,"""I just want that Hermione ass""
-Harry Potter"
1006350899546124289,2018-06-12 01:42:06,Gamestob
1006293910019280897,2018-06-11 21:55:38,"RT @hondadeal4vets: A sunny day in Cali , stay wet stay lit https://t.co/Ly192bBbbg"
1006292830963322885,2018-06-11 21:51:21,@Sadieisonfire this shit prolly taste like how Russ's music sounds
1006273921468063745,2018-06-11 20:36:13,iHo🅱️
1006265991553273856,2018-06-11 20:04:42,RT @2003_Accord: bitch read a book
1006255957817679877,2018-06-11 19:24:50,SMOKING BIG GAS IN THE FUCKN HONDA
1006113564887863296,2018-06-11 09:59:01,bro this is sativa as fuck
1006047189284655104,2018-06-11 05:35:16,goodnight to only that monkey who took that huge ass dab
1006032688472641536,2018-06-11 04:37:38,happy birthday u corndog @ALEXsandvich
1006031918381531136,2018-06-11 04:34:35,getting your ear fucked is actually quite amazing if u disagree u honestly a coward and a pussy
1005946498406862848,2018-06-10 22:55:09,damn girl are u a Honda accord cuz that ass lookin hella fuel efficient
1005636562183512064,2018-06-10 02:23:34,this bout the most unfunny tweet ive ever seen https://t.co/jhLELUv54e
1005577261305778177,2018-06-09 22:27:56,thinking about cheesecake i'm gonna eat tomorrow morning and i'm horny
1005540343356575750,2018-06-09 20:01:14,"whose more brave. youtube pranksters, or Vietnam vets"
1005537939189850113,2018-06-09 19:51:41,@potatophilips shit u right and I already got a monkey in my header
1005537640312180736,2018-06-09 19:50:30,RT @EliteYuukoFan: @WoodySee  https://t.co/VVKY3xYjbI
1005536556420132864,2018-06-09 19:46:11,"Good afternoon folks, reply with drake Clapping gif"
1005270610942054401,2018-06-09 02:09:25,get on fortnite @elonmusk
1005234957713895429,2018-06-08 23:47:44,might make this little guy my avi what y'all think https://t.co/kCWAXfPpnO
1005213716764352512,2018-06-08 22:23:20,girls who use XD instead of the 😂emoji have the best pussy
1004991345025568768,2018-06-08 07:39:43,@BillRatchet sounds like a meal for a king
1004990247208448000,2018-06-08 07:35:21,@BillRatchet what kind of food
1004980398353473536,2018-06-08 06:56:13,"""I need thick anime thots on my dick"" https://t.co/XNztMLSk8k"
1004963481815343104,2018-06-08 05:49:00,RT @hondadeal4vets: Smoking big gas
1004923869231271941,2018-06-08 03:11:35,the worst thing about taking a shower is having to ask my mom to help shampoo me
1004841898887000069,2018-06-07 21:45:52,searching for bitcoin https://t.co/rFFn9gj1yp
1004818059985670146,2018-06-07 20:11:08,RT @basedsavage3600: Ya mcm just asked the girl of dreams out to dinner and she replied “10k retweets and I’ll go” he sitting at 47 retweet…
1004812757139632131,2018-06-07 19:50:04,@SnackCakeUSA of course king
1004806041203298305,2018-06-07 19:23:23,hope everyone has a happy birthday today. Happy birthday everyone
1004615560133476352,2018-06-07 06:46:29,might fuck around and do absolutely nothing
1004537856436719616,2018-06-07 01:37:43,"woke up✅ 

read a book✅

acquire racks✅

ignored my girls texts✅

snap the homies ""Goodnight❤️""✅"
1004535875760525312,2018-06-07 01:29:50,pussy ain't shit i only fuck with books now
1004531767217459207,2018-06-07 01:13:31,@ItsJevf fresh outta woodhaze but I got some og nipple for 10 a g
1004467988756615168,2018-06-06 21:00:05,Doing a meet and greet behind Home Depot come buy an eighth of gas off of me
1004147721652097024,2018-06-05 23:47:27,@th0tcouture key her shit
1004143456271372290,2018-06-05 23:30:30,"RT @2003_Accord: got distracted by this beaut, almost drove straight into a group of 5th graders https://t.co/vhp61LjhUY"
1004142190107484160,2018-06-05 23:25:28,"whts poppin girl, u tryna get ur placenta ate? https://t.co/zkJNQ1DR0y"
1004111837867204611,2018-06-05 21:24:52,"woke up✅

consumed h2o✅

secured the bag✅

toes sucked✅

alright back to sleep😴"
1003886827147874304,2018-06-05 06:30:45,what a fine night it is to beat my dick to Fortnite hentai
1003859077502504960,2018-06-05 04:40:29,@jjoossiieee they fresh out
1003854313020690432,2018-06-05 04:21:33,"driving in the Honda to Wendy's, yall want anything?"
1003833231945461761,2018-06-05 02:57:47,https://t.co/nyOc4HIXTv
1003830912637947904,2018-06-05 02:48:34,@BillRatchet  https://t.co/SyFNgs9cCW
1003769819819380741,2018-06-04 22:45:48,RT @2003_Accord: drink water everyday motherfucker
1003457021104910338,2018-06-04 02:02:51,mfs who call it Cali instead of California only been there one time
1003382243996459008,2018-06-03 21:05:43,@donnie_houston 🙏🏼🌊
1003378921302355968,2018-06-03 20:52:31,u ain't a true man until u smuggle a 60' flat screen tv up ya ass
1003081357004767233,2018-06-03 01:10:06,tbh I don't give a Hootin heck about ur Fortnite wins dad
1003051294502899712,2018-06-02 23:10:39,@lilsasquatch66 gotti gotti is good tho u can’t lie
1003024409257496576,2018-06-02 21:23:49,@JosephACostello that nigga look like he eat bugs
1003010307122442241,2018-06-02 20:27:46,1 gram = 7 blunts if you smart
1002789650191306752,2018-06-02 05:50:58,@Z_Howdeshell unreleased 2019 accord
1002778443296198658,2018-06-02 05:06:26,RT @IAmSteezus: Dawg this is the hardest shit I heard in a minute https://t.co/tBtbWM9msN
1002776497092997121,2018-06-02 04:58:42,FUCK PRIDE MONTH I LOVE PUSSY
1002729885821997056,2018-06-02 01:53:29,"RT @2003_Accord: if I ever see a mf shittin on Honda's, I will not hesitate to Run his Shit Up"
1002727086002442241,2018-06-02 01:42:21,THEY DONE FUCKED UP AND GAVE ME A HORSE🐴😂👌🏽💯 https://t.co/CYAte31KIp
1002672950993149953,2018-06-01 22:07:14,what color sundress should I cop?
1002666692839903232,2018-06-01 21:42:22,@fuckoffhonestly only mine
1002666042768936961,2018-06-01 21:39:47,might switch some things up on this twitter n see what happens
1002391576889393152,2018-06-01 03:29:10,WHAT THE FUCK IS UP FOLKS. who's toes am I suckin tonight
1002320201038352384,2018-05-31 22:45:32,might jus fuck around n get top in the Honda
1002304519810748418,2018-05-31 21:43:14,RT @YaBoiSecret: @WoodySee ur the goat. name someone else who has a 2003 Honda Accord twitter account and has gotten head in it too.
1002302477528698882,2018-05-31 21:35:07,@KEEMSTAR @nudah hey keem do you shampoo that beautiful beard of yours?
1002293438648324098,2018-05-31 20:59:12,all my niggas got scoliosis fuck with us
1002049905601458177,2018-05-31 04:51:29,mfs will be wearing all gucci and ask you to spot them at mcdonalds
1001938899772600321,2018-05-30 21:30:23,https://t.co/yMZvXR2tyI
1001627833851170819,2018-05-30 00:54:19,social security jus came by n yoinked my son. 5'3 blondes hit my line.
1001559070229266432,2018-05-29 20:21:05,beer is really just stepdad piss
1001302887950094336,2018-05-29 03:23:06,"RT @lilsasquatch66: [me and my wife fighting]

Me: you think tweeting is easy?"
1001270738052149248,2018-05-29 01:15:21,quick i need u guys to spam my DMS with picturs of meatloaf il explain later
1001204155304816643,2018-05-28 20:50:46,@ItsJevf FUCK THAT LEGO EATN ASS NIGGA BRO
1001203861581979649,2018-05-28 20:49:36,"🗑🗑🗑🗑🗑🗑🗑
🚮    fuck Russ    🚮
🚮                         🚮
🚮     🔫👱          🚮
🚮     🖕👚🖕     🚮
🚮          👖          🚮… https://t.co/nGXb2Wzpdx"
1001181367739314178,2018-05-28 19:20:13,blonde archaeologists hit my line i got a boner
1000927806434488320,2018-05-28 02:32:40,watched Titanic with my girlfriend for the first time https://t.co/XaarxafOWl
1000879509015531520,2018-05-27 23:20:45,"shit, I got high as fuck on my roof and forgot to tweet"
1000573111283126275,2018-05-27 03:03:14,"somebody told me Accords suck

his funeral is tomorrow 😤😤 🔫"
1000271394763149312,2018-05-26 07:04:19,bill ratchet and I studied At Harvard together
1000205112042819584,2018-05-26 02:40:56,"RT @WoodySee: yea i rep LGBT

L : i 
G : drive
B : a 
T : Honda accord"
1000189327580725249,2018-05-26 01:38:12,i swear these bitches only want me for my Honda Accord
1000159999795097601,2018-05-25 23:41:40,"I swear bro I feel safer in a Detroit trap house, then Walmart that shit is so ghetto"
1000138577735553025,2018-05-25 22:16:33,@crackerdylan i see u homie 💨 https://t.co/8a7DWY0LYo
1000134981010821120,2018-05-25 22:02:15,mfs who drink fourloco rooms look like this https://t.co/qU1a32vIOq
1000109296724660224,2018-05-25 20:20:12,RT @2003_Accord: sick of mfs always tellin me my Honda ain't a foreign https://t.co/pM7MlgwU5A
999854017223196672,2018-05-25 03:25:48,@Sadieisonfire absolute unit of that lad
999853916270596096,2018-05-25 03:25:24,talk shit about Honda's again motherfucker and I will personally Run ur Shit Up
999770279139332097,2018-05-24 21:53:04,"yea i rep LGBT

L : i 
G : drive
B : a 
T : Honda accord"
999742779382292480,2018-05-24 20:03:47,@rickyberwick I'm proud of u ricky
999536520410419200,2018-05-24 06:24:11,imagine ur sitting in our car and 2 mfs dressed in full fortnite battle royale suits Rob ur shit
999416229277458432,2018-05-23 22:26:11,"drank water✅
got top✅
life completed✅"
999191636809801728,2018-05-23 07:33:44,RT @2003_Accord: bitch u better be consuming H2O I swear to god if u don't il fuckn clap that ass
999122600906326021,2018-05-23 02:59:25,"“i got thicc anime babes on my dick” -Obama (April 4, 2015)"
999060584107831296,2018-05-22 22:52:59,"yeah my asshole is tight, but my bond with God is even tighter 👌🏼"
998796525135450113,2018-05-22 05:23:42,why my vape taste like pussy
998749661187006465,2018-05-22 02:17:29,My father never played baseball or any games with me as a kid only swift blows to the sternum to test my reflexes
998675844368396289,2018-05-21 21:24:10,Super tired rn was up all night thinking about Fiona wit titties
998350453250383872,2018-05-20 23:51:11,Oprah Winfrey just fuckn suplexed my cat
998124971267371008,2018-05-20 08:55:12,"thanks for all the birthday wishes, I'm gonna go jerk off now since my gf don't come home from her husband's house for another hour"
998093810637987841,2018-05-20 06:51:22,RT @2003_Accord: MISSION ACCOMPLISHED https://t.co/Ytrk5xl23X
998029955656273921,2018-05-20 02:37:38,RT @2003_Accord: IT'S MY FUCKN BIRTHDAY AND I WILL GET TOP IN THE HONDA TONIGHT
