id,created_at,text
1015652758882541573,2018-07-07 17:44:22,I just threw up in the shower and now I’m getting ready for work I am so brave I’ve never met somebody like me
1015650764692377600,2018-07-07 17:36:26,why is her life so sad https://t.co/zibDVwOQpb
1015464647816818689,2018-07-07 05:16:53,"the percentage of my brain that’s still sober: don’t say i love you to your uber driver
the drunk 99% of my brain b… https://t.co/WgFAf7v6J7"
1015440653310758912,2018-07-07 03:41:32,i.....am drunk im so brave
1015002074784808965,2018-07-05 22:38:47,I just got in trouble at work because I asked my coworker what time my break is and she was like now and I was like… https://t.co/09edn04hYF
1014711186431135744,2018-07-05 03:22:53,I was just talking to my mom about jamie lee curtis and she goes ya... you’re so gay I cant believe my mom just outed me
1014619167847165952,2018-07-04 21:17:14,I’m so high I accidentally just started playing red light special by tlc at full volume in an uber because I though… https://t.co/7r9IcXtjua
1014591978237882368,2018-07-04 19:29:12,I melted my acrylic nail with a lighter I am THE white trash queen
1014582402553974784,2018-07-04 18:51:09,my eyes are green all men do is lie https://t.co/YkyP0ylniH
1014374385841557504,2018-07-04 05:04:34,@OlDirtyBradley I AM sksksks
1014365631918026753,2018-07-04 04:29:47,seth rogen IS hot
1014365576221863936,2018-07-04 04:29:34,channing tatum is not hot
1014336578980925440,2018-07-04 02:34:20,https://t.co/XPHNUQHWTN
1014327713916694528,2018-07-04 01:59:06,my plans got cancelled so now I have to not get drunk on a tuesday night like a normal person I’m pissed
1014035817726177285,2018-07-03 06:39:13,the crush I have on andy samberg is no joke
1014020843779784704,2018-07-03 05:39:43,KK THAT WAS RUDE https://t.co/xgbTScKqXO
1013973579057319944,2018-07-03 02:31:54,I could cum right now https://t.co/JypVdkN91g
1013650732522921984,2018-07-02 05:09:02,i’m depression
1013446493376786432,2018-07-01 15:37:27,my friend broke up with her boyfriend https://t.co/HLcn5wFh3f
1013442671623458816,2018-07-01 15:22:16,me when all my favourite crackheads come into my work at the same time https://t.co/kO1xqSttHh
1013294486108164096,2018-07-01 05:33:26,@B4BYP1NK his mind... is so powerful
1013294258571350016,2018-07-01 05:32:31,what the fuck did he say about my nose? I’m getting a nose job https://t.co/Qh2sIK5YPW
1013273838052835328,2018-07-01 04:11:23,@ryposuction ITS TRUE :(
1013273513996759040,2018-07-01 04:10:06,I was petting this ladies dog outside my work today and I was talking to him for like 5 minutes and she came out an… https://t.co/L8odK4Jl79
1013238876469526529,2018-07-01 01:52:27,my friends and i are so stoned and our uber driver is fucking weird we’re trying so hard not to piss ourselves im crying
1013104280905998336,2018-06-30 16:57:37,my uber driver told me I smell good I’m really gonna meet my husband through this app huh
1012899775807664129,2018-06-30 03:24:59,jeffree star is so hot
1012885128660447232,2018-06-30 02:26:47,madison stop developing a crush on everyone that’s nice to you challenge
1012837064046342145,2018-06-29 23:15:48,me on the pa system at work: no homo but can I get a cashier to the front please
1012784326562361345,2018-06-29 19:46:14,my shift starts at 4 I am so brave... https://t.co/Eh6jRf2Uh1
1012782900020834304,2018-06-29 19:40:34,she said Stop 🛑 SKSKSKSKS https://t.co/EGiN5sf0BP
1012574748772126721,2018-06-29 05:53:27,https://t.co/3WwU2SN0mo
1012562808423120897,2018-06-29 05:06:00,I’m literally so drunk and I’m smoking a jonit across the street from a bank and I look in the window and see a MAN… https://t.co/dw3WtmXbtP
1012546984920506368,2018-06-29 04:03:08,"i’m drunk
attention: wanted"
1012232644988428288,2018-06-28 07:14:03,direct deposit hit https://t.co/CjOKXMmMKm
1012180977286893569,2018-06-28 03:48:45,"me: high
my dms: open"
1012115193772437504,2018-06-27 23:27:21,this crackhead at my work just said to me... you’re young...you’re pretty...you wanna go out on the street and do w… https://t.co/03cZULmlp3
1012062284724752385,2018-06-27 19:57:06,if someone brings an iced coffee to my work I’ll literally jerk you off
1011872244715393024,2018-06-27 07:21:57,my friend just had sex with the guy she’s been talking to for a while for the first time https://t.co/CvYnWfTP60
1011738121241878530,2018-06-26 22:28:59,i just smoked a joint in my backyard so my house wouldn’t smell like weed but i accidentally left the backdoor wide… https://t.co/atG6ZQW7Oh
1011737406528217088,2018-06-26 22:26:09,@TheHanaKatana ya will u marry me &lt;3
1011729972527017985,2018-06-26 21:56:37,I’m about to wax my legs and repaint my toenails not bad for a girl whose life is spiraling out of control
1011437236380938240,2018-06-26 02:33:23,goodnight i want angelina jolie to choke me out
1011123110743949312,2018-06-25 05:45:10,a crackhead just asked me and my drunk friend what the time is and i told him and then i turned to my friend and i was like....i am so brave
1011111454781521920,2018-06-25 04:58:51,"me: has 5 drinks 2 shots and then smokes half a joint
me: drinks a water before bed
me: it’s like pedmas :p"
1011082434413146115,2018-06-25 03:03:32,literally every single bar on church street right now has a line up of people outside waiting to get in so my frien… https://t.co/T4REZVhDGI
1011062690779811840,2018-06-25 01:45:04,why does she have to call me out https://t.co/csmQpv0Naj
1010597398530277381,2018-06-23 18:56:10,she right... https://t.co/WfEARSdiqj
1010552146314399745,2018-06-23 15:56:21,i’m working 12-5 and my favourite coworker is working 4:30-9:30.......they did this to us on purpose
1010522083418308608,2018-06-23 13:56:53,so i’m pissed
1010435339951968257,2018-06-23 08:12:12,it’s 4 and I have to be up for work at 9 brb in 5 hours to complain &lt;3
1010399203506286593,2018-06-23 05:48:37,my uber driver is playing a cover of love story by taylor swift sung by a 13 year old girl with a thick arab accent
1010341418517164032,2018-06-23 01:59:00,i’m so high on the bus right now and he’s speeding and driving over curbs it literally feels like i’m on a roller c… https://t.co/oJizEdHQKc
1010304089010237440,2018-06-22 23:30:40,RT @KrisJenner: This is real bad
1010248640684687360,2018-06-22 19:50:20,I’m so hungover I refuse to be apart of this https://t.co/9sS2Lrho4i
1010005665966768128,2018-06-22 03:44:50,"sober me: i hate men
high me downloading tinder and bumble...again: i will find a husband &lt;3"
1009687109710630912,2018-06-21 06:39:00,his mind... https://t.co/rk63aE8zEl
1009682339448827904,2018-06-21 06:20:03,my friends boyfriend is driving me home right now and he’s drag racing another tow truck straight men are the enemy
1009589157952253952,2018-06-21 00:09:47,i went day drinking with my girlies and now i’m in the backseat of my uber full of tequila and regret
1009530579602235392,2018-06-20 20:17:01,a cute old lady just got off the bus i was getting on and was like are you.....madison and i was like ya and she wa… https://t.co/r4he3acWJC
1009495543301754881,2018-06-20 17:57:47,good afternoon america is gross
1009306785755299841,2018-06-20 05:27:44,my uber rating went down. suicide pushed forward
1009277162791186432,2018-06-20 03:30:01,i..................................am drunk
1008846563853004800,2018-06-18 22:58:58,no offense.... but i don’t feel bad for a homophobic abuser so miss me with that shit he’s OVER sjsjsjsj
1008796487457726466,2018-06-18 19:39:59,from toronto.....everyone replying from america is useless
1008754744972595200,2018-06-18 16:54:07,I need more unemployed friends :(
1008752809552957440,2018-06-18 16:46:26,I’m literally crying in my uber drivers about me it only says “calm” but i’ve been in the car for three minutes and… https://t.co/zrpvXeM6Sv
1008752492983644165,2018-06-18 16:45:10,https://t.co/rLTYhP9YHk
1008737618337648640,2018-06-18 15:46:04,don’t tell me what to do bitch https://t.co/NeWYdzNaOT
1008720676306419713,2018-06-18 14:38:45,my brand... https://t.co/dDW9f0yCev
1008563920846585856,2018-06-18 04:15:51,what’s the tea girls? my dms are open
1008435863531868160,2018-06-17 19:47:00,what the fuck did you say to me https://t.co/FMgLooPD24
1008382252533862400,2018-06-17 16:13:58,good afternoon fathers are useless
1008224832385880064,2018-06-17 05:48:26,@HUNTYCHAN “yeah”
1008214020195848193,2018-06-17 05:05:28,@cakefacedcutie then how’d i do it then bitch?
1008212940976254976,2018-06-17 05:01:11,how do i clear my instagram search history it’s an emergency
1008203978012807168,2018-06-17 04:25:34,"andrew: do you get paid weekly
me: no, biweekly.......omg they tryna out me?!
andrew: you’re like...can i get paid straight weekly"
1007851856058560512,2018-06-16 05:06:22,mother teresa stop quaking https://t.co/cCelivXFlr
1007800641786269700,2018-06-16 01:42:51,ok literally my uber driver just almost CRASHED and i started laughing why am i like that
1007799817274159106,2018-06-16 01:39:35,my uber driver just told me i smell like weed and i was like sorry and he was like no i like that smell should i fuck him? just wondering
1007666767416774656,2018-06-15 16:50:53,I got drunk with my coworker for the first time last night and now I’m so embarrassed I don’t wanna face her at work today SJJSSJS
1007352548255100928,2018-06-14 20:02:17,my uber driver was 4 minutes away from my house and he sat in his car for 12 minutes before picking me up so now I’… https://t.co/zT9XisOKu4
1007312397982412801,2018-06-14 17:22:45,good afternoon my cat shit in the sink
1007102480566575105,2018-06-14 03:28:37,sober me bought future high me a 10 piece chicken nugget meal earlier and sober me ate 5 because she’s a big fat pi… https://t.co/MZhbTHhMoT
1006775920194187264,2018-06-13 05:50:59,just woke up in the middle of the night with the sole intention of listening to how to love by lil wayne
1006583432321744896,2018-06-12 17:06:06,I don’t know her https://t.co/2rthSHuxxz
1006391896024014848,2018-06-12 04:25:00,male attention incoming suicide postponed https://t.co/8iDGuXWlUG
1006371617214214145,2018-06-12 03:04:25,i was carrying my diet coke and my high brain was like I’m holding a battery why am i holding a battery and i adjus… https://t.co/NfMIkB4CyH
1006347064857382917,2018-06-12 01:26:51,he’s gonna finger me https://t.co/L8Lzk9WbwE
1006315859613138944,2018-06-11 23:22:52,RT @fiercalicious: Why is she yelling at me https://t.co/I3XQaO3ZkD
1006314976955383808,2018-06-11 23:19:21,stop asking where i work i’m not gonna tell you guys you’re gonna try and get me fired SJSJSJSJJS
1006267544846491648,2018-06-11 20:10:52,I’ve been at work for 3 hours and we’ve already been robbed twice. I still have 5 hours left of my shift. I wanna be cremated please
1006216516470300680,2018-06-11 16:48:06,ugh my uber is a mini van I can’t believe I have to call into work because I have a soccer game
1006204141549641728,2018-06-11 15:58:56,I got called into work early again comment down below if you think I should quit and I will show the police
1005975147755565061,2018-06-11 00:48:59,I’m getting my nails filled next week but idk what colour to get them and I can’t ask my boyfriend anymore because… https://t.co/e8Jr4qnuaZ
1005962050626113536,2018-06-10 23:56:57,@marlenathedoll maybe... :p
1005961504338972673,2018-06-10 23:54:47,I’m eating peanuts I know you’re probably like who cares but I have a peanut allergy I know you’re still probably like who cares
1005906689265029120,2018-06-10 20:16:58,@TheHanaKatana i have a crush on you
1005904338500214784,2018-06-10 20:07:37,https://t.co/Nrr7bxHnng
1005888093696610304,2018-06-10 19:03:04,he’s so fucking annoying https://t.co/5gPjxszlh1
1005872453212606470,2018-06-10 18:00:55,my neighbour is having a big birthday party for one of her grandkids in her backyard and I went outside and smoked… https://t.co/KkYjaET4y0
1005770085460594688,2018-06-10 11:14:09,good morning room temperature water is disgusting
1005663874585067520,2018-06-10 04:12:06,"my doctor: you’re morbidly obese please stop eating your life is at risk
the weed I just smoked: mmm macaroni &lt;3 :P"
1005538309219602432,2018-06-09 19:53:09,I’m so hungover I can’t believe I’m going to work right now I’m braver than the us marines
1005220152290336768,2018-06-08 22:48:55,@rileychance no he was gross sksksks
1005220067674677249,2018-06-08 22:48:34,I got in trouble at work today because my coworker said she was hungry and I asked if she wanted me to breast feed… https://t.co/2dOlj85Xbs
1005136297432834048,2018-06-08 17:15:42,driving past the restaurant where I had really cute dates with my ex boyfriend https://t.co/5fOlgFqRYT
1005133567720996864,2018-06-08 17:04:51,me waiting for my uber https://t.co/SSi6qpDsHB
1004535799269019654,2018-06-07 01:29:32,me when I get high and have to go to the corner store to buy reese’s peanut butter cups and a diet coke https://t.co/OCms4zLWNT
1004397856214732804,2018-06-06 16:21:24,why is it so hard for us to make plans https://t.co/uUvYUwKrLl
1004257791203250176,2018-06-06 07:04:50,@Brittcuadra sksksks yes i just wish mine looked like hers
1004254872064192512,2018-06-06 06:53:14,2:53am smoking a blunt thinking about lana del rey’s nose with tears in my eyes
1004236033947521024,2018-06-06 05:38:22,squirrel tails remind me of high ponytails so every time I see a squirrel I think about ariana grande this is how m… https://t.co/E0NRp1ogGc
1004140497223352320,2018-06-05 23:18:45,ok suicide pushed forward https://t.co/o7ozSWG343
1004093753722744832,2018-06-05 20:13:00,I’m so high I just force closed the uber app and I started smiling imagining the car disappearing from under me sks… https://t.co/cwwSd160wC
1004092709974360064,2018-06-05 20:08:51,RT @trixiemattel: Good afternoon to dykes only!
1004038651989450753,2018-06-05 16:34:03,good afternoon the earth is flat
1003684737150476288,2018-06-04 17:07:43,I’m not dating anymore men that don’t have their nose pierced I don’t have time for this shit
1003673001173270531,2018-06-04 16:21:05,I melted the tips of my acrylics putting out a joint https://t.co/iBSU9du1b6
1003662645432668161,2018-06-04 15:39:56,I get 50% off my uber rides for the next 7 days suicide postponed
1003537092239069185,2018-06-04 07:21:02,@lustedafter delete
1003535299853606913,2018-06-04 07:13:54,https://t.co/fZA6R90Qlc
1003515880393801728,2018-06-04 05:56:44,i’m playing sims like I don’t have to be awake at 10am https://t.co/eqC3IOXJAN
1003494037104529410,2018-06-04 04:29:57,I HATE HIM https://t.co/xMweiyV9pF
1003485336893259781,2018-06-04 03:55:22,https://t.co/bKUtgLGgkY
1003481862537469953,2018-06-04 03:41:34,it’s meatymadison im messaging you back as privately as possible because i don’t want everyone to follow my instagr… https://t.co/7TNxZDSvSB
1003353689040531457,2018-06-03 19:12:15,me when I burp and it tastes like weed https://t.co/RvskKsXOYl
1003343920506527745,2018-06-03 18:33:26,"me: I don’t give a fuck what people think about me
me: puts on a bra to go to the gas station"
1003032162726174720,2018-06-02 21:54:37,@therealkimj wow. a woman
1003030458731393024,2018-06-02 21:47:51,one big happy family https://t.co/nkqUTiNHv0
1002910442417729536,2018-06-02 13:50:57,I wasn’t scheduled to work until 1:30 today but my boss just called and asked me to come in right now I’m literally… https://t.co/MTd64NbG7d
1002804664541147136,2018-06-02 06:50:37,this guy who just tried to pick my friend and I up in mcdonalds like talked us into hanging out with him because he… https://t.co/f5befB5Tvn
1002737353188827136,2018-06-02 02:23:09,@CarmenKingy please kiss him for me
1002450918758080512,2018-06-01 07:24:58,why did we fail bridgit mendler as a nation?
1002415377895354368,2018-06-01 05:03:44,@X25438761196345 we forgot we were at work
1002414889615478785,2018-06-01 05:01:48,@B4BYP1NK it’s never 2 late
1002364206702723073,2018-06-01 01:40:24,me and my favourite coworker trying to hide after our boss overheard us talking about gay porn https://t.co/XUHhPE0YaG
1002092542438117376,2018-05-31 07:40:54,this guy just asked if he can come see me at work tomorrow. first of all i’m gonna be hiding in the back
1002085211402883072,2018-05-31 07:11:46,they really called me out all the way down to the sksksksk https://t.co/Zk1S2R4PFV
1002001583926849536,2018-05-31 01:39:28,@mahalia queen of humidity
1001993929154277376,2018-05-31 01:09:03,@itsandyjw what year is it
1001942759815761920,2018-05-30 21:45:43,@KlarksonCelly i can’t stand this tweet
1001942574003900416,2018-05-30 21:44:59,I only have 8 water bottles in my room right now. not bad for a girl with deteriorating mental health
1001722943645323264,2018-05-30 07:12:15,first of all I’m farting mind your business https://t.co/JsW82Kauo6
1001611706546638848,2018-05-29 23:50:14,@blingspice muahhh :*
1001609720468127747,2018-05-29 23:42:21,@blingspice handsome gorgeous beautiful
1001572549090660357,2018-05-29 21:14:38,funny how I’m a dyke all of a sudden https://t.co/BIdULBBJo9
1001571277943914503,2018-05-29 21:09:35,my uber driver just pulled a ham sandwich out of his pocket and offered me half. i really can’t make this stuff up
1001544506167189505,2018-05-29 19:23:12,i....am so sad https://t.co/saHcheKjlX
1001350890459156480,2018-05-29 06:33:51,I got catcalled today and I looked at my mom and I was like suicide postponed and she was like well push it forward… https://t.co/wAyFkYLyVu
1001350728651337729,2018-05-29 06:33:12,thank you. suicide postponed https://t.co/2hdFSduSUM
1001320679847981056,2018-05-29 04:33:48,@kkatietm ya i got them upsized &lt;3
1001306020042375168,2018-05-29 03:35:33,"me in the drive thru: can I upsize the fries please
my friend: OBESE
the guy on the speaker laughing: do you still want them upsized"
1001301947805290498,2018-05-29 03:19:22,https://t.co/OnhAsVPloE
1001280523178774528,2018-05-29 01:54:14,if you check my snapmap and i’m in my backyard it’s because i’m sm*king w**d :p
1001004818838716416,2018-05-28 07:38:41,I shaved my legs. suicide postponed until the hair grows back
1000955811965829120,2018-05-28 04:23:57,this guy I was talking to ghosted me but he still watches all my instagram stories I hate men I just wanna like one and they won’t let me
1000909304319414276,2018-05-28 01:19:08,friendship goals https://t.co/OUX7AzO6DQ
1000908355819499521,2018-05-28 01:15:22,I can’t stop fucking laughing at this video https://t.co/YIPyiSA5dL
1000893915145400321,2018-05-28 00:17:59,I’m cheating on my sim husband because I don’t have the heart to do it in real life and I want to feel powerful
1000892992364957697,2018-05-28 00:14:19,that’s a woman maury https://t.co/2rlR4zMagz
1000615742356819968,2018-05-27 05:52:38,name a man sexier than lenny kravitz you can’t
1000606926122684416,2018-05-27 05:17:36,"@ehjovan nails: out
cock: done"
1000601825710608384,2018-05-27 04:57:20,I found my uber eats delivery guy from today on bumble should I jerk him off
1000597110587355137,2018-05-27 04:38:36,I fell asleep and this is how I’m treated https://t.co/UBkktlDbkG
1000515568926121989,2018-05-26 23:14:34,my wig back https://t.co/eRBy1uou1q
1000438114127507456,2018-05-26 18:06:48,ugh...i love her https://t.co/t7KVIHtyV4
1000386396996210688,2018-05-26 14:41:17,there was a man in mcdonald’s last night with one hand and he put his no hand up on the counter and started tapping… https://t.co/TlgJ5sfv0u
1000218892235493376,2018-05-26 03:35:41,live tweeting drunk from a unisex bathroom toilet I love you canada MUAHH :***
1000196670779371521,2018-05-26 02:07:23,@tanamongeau MCSTARVE
1000185387640213510,2018-05-26 01:22:33,my friend just got on the bus with her baby so now I have to talk to her and pretend I think her baby is cute ugh
1000183910947471360,2018-05-26 01:16:41,@byetyler ya i liked it
1000172878195765255,2018-05-26 00:32:51,rihanna could hot diarrhea shit into a lipgloss tube and I’d buy it for $39.99
1000164419886878721,2018-05-25 23:59:14,people who actually like their fathers are so powerful...
999868964405587968,2018-05-25 04:25:12,the app says my uber driver is known for great conversation https://t.co/OPkOF6ijQo
999828232517050368,2018-05-25 01:43:21,I’m really high on the bus and I forgot my earphones I think I just heard the bus engine call me fat
999811753293811712,2018-05-25 00:37:52,I WAS USING MY PHONE AND AN ANT CRAWLED UP MY ARM AND IT SCARED ME AND I THREW MY PHONE UP IN THE AIR AND ACCIDENTA… https://t.co/FhCSc8I8HX
999803391189704704,2018-05-25 00:04:38,I’m smoking with my friend in my backyard and my mom just came out and took a hit I’m so embarrassed SJSJSJ
999756157139943424,2018-05-24 20:56:57,@MercedesRam_ it’s bumble it’s better skskssk
999755312721743872,2018-05-24 20:53:35,if anyone needs any tips on flirting my dms are always open &lt;3 https://t.co/zSeoYJmOGj
999720624229699585,2018-05-24 18:35:45,does uber eats deliver edibles
999570914751778816,2018-05-24 08:40:51,my ac in my room is showing an error code and I unplugged it and plugged it back in and it still isn’t working so I… https://t.co/JZv5bIVmzD
999474373684842497,2018-05-24 02:17:14,about to do my skin care routine so my acne clears up and I have something to live for again
999463926235631616,2018-05-24 01:35:43,a guy on the train this morning complimented my nails and I thought he was gay and just being nice to me but then h… https://t.co/RmcqEQ7att
999118508826025985,2018-05-23 02:43:09,I just put a new nose ring in and it was a little thicker than my other one so now my piercing hole feels like I just gave birth
999094761087750145,2018-05-23 01:08:47,just matched with a guy in a cowboy hat on bumble https://t.co/DRazRW1Jbf
999042692540719105,2018-05-22 21:41:53,https://t.co/YvUEQmNfjM
998898306234302465,2018-05-22 12:08:09,I can’t believe my job has me wearing jeans..... UNRIPPED jeans....... it’s a hate crime
998774022803476480,2018-05-22 03:54:18,the fact that I got cheated on by a man that was 5’10 keeps me up at night
998764607635255296,2018-05-22 03:16:53,talking to straight men is impossible https://t.co/JnBwayQbyu
998703156577161216,2018-05-21 23:12:42,first day of work tomorrow https://t.co/L7zr2Rot7R
998641400853028867,2018-05-21 19:07:18,I’m gonna jerk him off https://t.co/VDpKOCM96Y
998438923402711041,2018-05-21 05:42:44,love having a night out with the girlies https://t.co/ZSVSSgnoIX
998331458220642304,2018-05-20 22:35:42,hey girls...did you kno...  uhmm
998105286295502848,2018-05-20 07:36:58,an old man in mcdonald’s gave me his gold necklace he took it off his neck and put it on me I’m wearing it right no… https://t.co/19g8Ooc9fG
998105140535091201,2018-05-20 07:36:24,I met this old guy in mcdonald’s and he made me draw for him https://t.co/MAHttH75CQ
998062138722734080,2018-05-20 04:45:31,drunk in the backseat of an uber is my safe space
998050625689608193,2018-05-20 03:59:46,live tweeting drunk from a public toilet hello
998028910259392513,2018-05-20 02:33:29,I just saw a group of guys on the street and I was like oh shit it’s the cops but they’re strippers SKSKSKSS
998026989335277568,2018-05-20 02:25:51,I got in an uber and said hi and my driver didn’t even look at me...he was so rude it turned me on
998025623141429248,2018-05-20 02:20:25,I just stepped in a puddle https://t.co/9T0i2Ng5Fo
998018624009863168,2018-05-20 01:52:36,I just rang the bell for the wrong stop and I’m the only person on the bus so I can’t even blame it on anyone else https://t.co/PV3Edxr2iw
997682498124599296,2018-05-19 03:36:58,high me hears laurel and sober me hears yanny but both me’s are obese so who really cares what she thinks
997669485741002757,2018-05-19 02:45:15,https://t.co/J6M7lfSruy
997585909355708416,2018-05-18 21:13:09,my friend just lifted her leg and ripped the whole inner thigh part of her jeans what a cow sksksksk
997527751438491648,2018-05-18 17:22:03,I need to date a guy with a car so I never have to take the bus again I’m tired of being poor
997307778959101952,2018-05-18 02:47:58,@sfergs_ UGHH sjsjsjsjjs
997297769781088259,2018-05-18 02:08:11,@anuscosgrove :*
997296594893631489,2018-05-18 02:03:31,another day of not being kissed for some reason kinda fucked up if you ask me
997215145465073664,2018-05-17 20:39:52,I have a really hot coworker I finally have something to live for
996936025611128832,2018-05-17 02:10:45,https://t.co/Xh3dHWtATJ
996923647259365382,2018-05-17 01:21:34,https://t.co/7A0NWoONHn
996890696354357248,2018-05-16 23:10:38,me at the park because my friends landlord won’t let us smoke weed in her apartment anymore https://t.co/JOyVPqkwS1
996888587567288322,2018-05-16 23:02:15,show cock https://t.co/jOfQrngxKG
996888045944270850,2018-05-16 23:00:06,do you wanna fuck me jesus https://t.co/ZzVEPhzCWR
996873454413664267,2018-05-16 22:02:07,@rileychance never heard of her
996868741861343233,2018-05-16 21:43:23,is yanny circumcised
996811866914648068,2018-05-16 17:57:23,@tarahrani I turn 20 next year. suicide pushed forward
996810809224388612,2018-05-16 17:53:11,I can’t believe megan fox gets to look like that and I look like a dodge caravan
996809186519470080,2018-05-16 17:46:44,do you guys think megan fox knows how lucky she is to look like that
996775716841762827,2018-05-16 15:33:44,I thought that was azealia banks https://t.co/26rtSphoUY
996740321588469760,2018-05-16 13:13:05,@uhhmmily that’s hot
996567175552032770,2018-05-16 01:45:04,I want him to crack my head open like a walnut under his armpit https://t.co/QdWjNYmQ5p
996560112998404100,2018-05-16 01:17:00,the guy I’ve been talking to is 5’5 https://t.co/JCipb7K3JF
